train_loss,valid_loss,train_accuracy,valid_accuracy,epoch
0.856004506225586,0.9686854444503784,"tensor(0.6348, device='cuda:0', dtype=torch.float64)",0.6482,113
0.8560396185302734,0.9562195795059204,"tensor(0.6375, device='cuda:0', dtype=torch.float64)",0.6591,114
0.8504579169464112,0.9552182926177979,"tensor(0.6348, device='cuda:0', dtype=torch.float64)",0.6642,115
0.8505692281341553,0.9648389051437378,"tensor(0.6379, device='cuda:0', dtype=torch.float64)",0.6584,116
0.852154136505127,0.9549293369293212,"tensor(0.6385, device='cuda:0', dtype=torch.float64)",0.6662,117
0.8485134597015381,0.9558506655693054,"tensor(0.6390, device='cuda:0', dtype=torch.float64)",0.6635,118
0.8531689395141602,0.9470222743034363,"tensor(0.6360, device='cuda:0', dtype=torch.float64)",0.6597,119
0.8508472125244141,0.949130615234375,"tensor(0.6385, device='cuda:0', dtype=torch.float64)",0.6641,120
0.8463575040435791,0.9662887575149536,"tensor(0.6411, device='cuda:0', dtype=torch.float64)",0.6606,121
0.851838676071167,0.964936074924469,"tensor(0.6377, device='cuda:0', dtype=torch.float64)",0.6616,122
0.8477974831390381,0.9520293056488037,"tensor(0.6409, device='cuda:0', dtype=torch.float64)",0.6637,123
0.8486244328308106,0.9483701806068421,"tensor(0.6394, device='cuda:0', dtype=torch.float64)",0.6657,124
0.8526195397949219,0.9803032098770141,"tensor(0.6397, device='cuda:0', dtype=torch.float64)",0.6535,125
0.8453496368408203,0.9583243104934692,"tensor(0.6429, device='cuda:0', dtype=torch.float64)",0.6615,126
0.8503833116912842,0.9396971139907837,"tensor(0.6369, device='cuda:0', dtype=torch.float64)",0.6648,127
0.8442840984344483,0.9495742692947388,"tensor(0.6422, device='cuda:0', dtype=torch.float64)",0.6625,128
0.84129513671875,0.9433159617424012,"tensor(0.6426, device='cuda:0', dtype=torch.float64)",0.6681,129
0.8394710436248779,0.9489433749198913,"tensor(0.6450, device='cuda:0', dtype=torch.float64)",0.6709,130
0.8424980080413819,0.9507985785484314,"tensor(0.6421, device='cuda:0', dtype=torch.float64)",0.6617,131
0.8409446606445312,0.9437521259307862,"tensor(0.6428, device='cuda:0', dtype=torch.float64)",0.6692,132
0.8464791179656982,0.9477305479049682,"tensor(0.6381, device='cuda:0', dtype=torch.float64)",0.6699,133
0.8371597772979736,0.9445586842536926,"tensor(0.6438, device='cuda:0', dtype=torch.float64)",0.6705,134
0.8396105797576904,0.9470362535476684,"tensor(0.6439, device='cuda:0', dtype=torch.float64)",0.6695,135
0.8421021431732177,0.944334503364563,"tensor(0.6446, device='cuda:0', dtype=torch.float64)",0.6642,136
0.8372686592102051,0.955012944984436,"tensor(0.6459, device='cuda:0', dtype=torch.float64)",0.6601,137
0.8368557105255127,0.9455821466445923,"tensor(0.6464, device='cuda:0', dtype=torch.float64)",0.6654,138
0.8392805860900879,0.9403621181488037,"tensor(0.6463, device='cuda:0', dtype=torch.float64)",0.6685,139
0.8353056990814209,0.9398082757949829,"tensor(0.6468, device='cuda:0', dtype=torch.float64)",0.6636,140
0.8331526568603516,0.9422633590698242,"tensor(0.6476, device='cuda:0', dtype=torch.float64)",0.6653,141
0.834116196975708,0.9427846652984619,"tensor(0.6465, device='cuda:0', dtype=torch.float64)",0.6691,142
0.8345837040710449,0.9439631549835205,"tensor(0.6443, device='cuda:0', dtype=torch.float64)",0.6633,143
0.831987135848999,0.9432936261177063,"tensor(0.6467, device='cuda:0', dtype=torch.float64)",0.6702,144
0.8307753884124756,0.9538422943115235,"tensor(0.6507, device='cuda:0', dtype=torch.float64)",0.6641,145
0.831195494003296,0.9418213438034058,"tensor(0.6460, device='cuda:0', dtype=torch.float64)",0.6738,146
0.8362079385375977,0.9389822430610657,"tensor(0.6480, device='cuda:0', dtype=torch.float64)",0.6722,147
0.832015655593872,0.927534309387207,"tensor(0.6482, device='cuda:0', dtype=torch.float64)",0.6705,148
0.8345639604187012,0.9306759010314941,"tensor(0.6457, device='cuda:0', dtype=torch.float64)",0.6739,149
0.8238962641143799,0.9276577705383301,"tensor(0.6507, device='cuda:0', dtype=torch.float64)",0.6782,150
0.821221480102539,0.9264641933441162,"tensor(0.6506, device='cuda:0', dtype=torch.float64)",0.668,151
0.8305229279327393,0.930666536617279,"tensor(0.6498, device='cuda:0', dtype=torch.float64)",0.6722,152
0.8236930158996582,0.9187014457702637,"tensor(0.6505, device='cuda:0', dtype=torch.float64)",0.6726,153
0.8322312018585205,0.9359478627204895,"tensor(0.6485, device='cuda:0', dtype=torch.float64)",0.67,154
